@relation dataset

@attribute ax real
@attribute ay real 
@attribute az real 
@attribute gx real
@attribute gy real
@attribute gz real
@attribute ave real 
@attribute res {TRUE, FALSE}

@data 
0.028717041,-0.29447937,9.76355,0.024505615,0.004272461,-0.005325317,2.380573322,FALSE
-0.04788208,-0.26574707,9.892838,0.003204346,0.014923096,-0.011703491,2.395603299,FALSE
0.01914978,-0.3088379,9.552856,0.008529663,-0.012771606,-0.006393433,2.317924386,FALSE
-0.11491394,-0.45729065,9.974243,0,0,0.001068115,2.350509603,FALSE
-0.0909729,-0.32800293,9.801849,0.003204346,-0.004257202,0.001068115,2.346519379,FALSE
-0.0909729,-0.32800293,9.801849,0.003204346,-0.004257202,0.001068115,2.346519379,FALSE
-0.09576416,-0.38067627,9.753967,-0.008499146,0.012786865,-0.003189087,2.317256856,FALSE
-0.06703186,-0.3950348,9.8736725,-0.002120972,0.012786865,0.008529663,2.352371217,FALSE
0.04309082,-0.38067627,9.629471,0,-0.011703491,0.001068115,2.322971388,FALSE
-0.004776001,-0.23701477,9.730026,0,0.007461548,-0.002120972,2.372058807,FALSE
-0.0622406,-0.4237671,9.816223,0.008529663,0.004272461,0.002136231,2.334686241,FALSE
-0.0622406,-0.4237671,9.816223,0.008529663,0.004272461,0.002136231,2.334686241,FALSE
-0.004776001,-0.29927063,9.811432,-0.002120972,-0.010650635,0.001068115,2.376316099,FALSE
0,-0.24180603,9.907196,-0.017028809,0.004272461,-0.013824463,2.41209029,FALSE
-0.12927246,-0.31362915,9.773117,-0.008499146,-0.004257202,-0.005325317,2.330429061,FALSE
-0.014358521,-0.3663025,9.7348175,0.007461548,-0.010650635,-0.007446289,2.340404507,FALSE
-0.014358521,-0.3663025,9.7348175,0.007461548,-0.010650635,-0.007446289,2.340404507,FALSE
-0.009567261,-0.3471527,10.022125,-0.003189087,0.008529663,0.001068115,2.415553988,FALSE
0.014358521,-0.3471527,9.864105,-0.023422241,0.006393433,0.004257202,2.376972145,FALSE
-0.004776001,-0.37109375,9.955078,0.002136231,-0.002120972,-0.004257202,2.39533612,FALSE
0.05265808,-0.44770813,9.691727,0.013854981,-0.007446289,0.003204346,2.327632983,FALSE
0.01914978,-0.41418457,9.758759,0.002136231,0.01171875,-0.004257202,2.34146511,FALSE
0.01914978,-0.41418457,9.758759,0.002136231,0.01171875,-0.004257202,2.34146511,FALSE
-0.04309082,-0.35194397,9.696503,0,-0.003189087,0.004257202,2.325367053,FALSE
-0.1484375,-0.3471527,9.677353,-0.009567261,-0.001052856,0.009597778,2.293048885,FALSE
0.05744934,-0.33277893,9.691727,-0.001052856,-0.010650635,0.002136231,2.353836138,FALSE
-0.0335083,-0.39024353,9.787491,0.006393433,0.009597778,0.002136231,2.342533151,FALSE
-0.0335083,-0.39024353,9.787491,0.006393433,0.009597778,0.002136231,2.342533151,FALSE
0.04309082,-0.39024353,9.964661,0.01171875,0.012786865,-0.008499146,2.40730676,FALSE
-0.08139038,-0.3663025,9.854523,0.019180298,-0.003189087,-0.008499146,2.356502605,FALSE
-0.05265808,-0.29927063,9.816223,-0.005325317,-0.015975952,0.017044067,2.364742243,FALSE
0.014358521,-0.2753296,9.787491,0,0.004272461,-0.001068115,2.38162998,FALSE
0.014358521,-0.2753296,9.787491,0,0.004272461,-0.001068115,2.38162998,FALSE
0.014358521,-0.3375702,9.878464,0.001068115,0.007461548,-0.001068115,2.389080109,FALSE
-0.07661438,-0.31362915,9.730026,-0.012756348,0.01171875,0,2.331756531,FALSE
0.028717041,-0.3375702,9.892838,-0.005325317,0,-0.009567261,2.394664881,FALSE
0.03829956,-0.34236145,9.749176,-0.002120972,0,0.003204346,2.360748285,FALSE
-0.04309082,-0.3950348,9.696503,-0.005325317,-0.002120972,-0.007446289,2.313263016,FALSE
-0.04309082,-0.3950348,9.696503,-0.005325317,-0.002120972,-0.007446289,2.313263016,FALSE
-0.04309082,-0.32321167,9.806641,-0.006378174,-0.011703491,0.001068115,2.358490084,FALSE
0.05744934,-0.39024353,9.969452,-0.010635376,-0.001052856,-0.001068115,2.406505609,FALSE
-0.0335083,-0.38067627,9.7444,-0.001052856,0,-0.005325317,2.332290643,FALSE
-0.19152832,-0.38067627,9.931137,-0.009567261,-0.003189087,0,2.337341287,FALSE
-0.19152832,-0.38067627,9.931137,-0.009567261,-0.003189087,0,2.337341287,FALSE
-0.01914978,-0.32800293,9.7348175,-0.002120972,-0.004257202,0.004257202,2.346385955,FALSE
-0.004776001,-0.31362915,9.811432,0.004272461,-0.013839722,0.002136231,2.374324828,FALSE
-0.028717041,-0.3663025,9.821014,0.010665894,-0.003189087,-0.008499146,2.359165088,FALSE
-0.03829956,-0.34236145,9.753967,0.01171875,-0.005325317,0.003204346,2.346256185,FALSE
-0.07661438,-0.37109375,9.725235,0.010665894,0.001068115,-0.004257202,2.322048191,FALSE
-0.07661438,-0.37109375,9.725235,0.010665894,0.001068115,-0.004257202,2.322048191,FALSE
-0.0622406,-0.32800293,9.854523,0.007461548,0,-0.009567261,2.367935255,FALSE
-0.03829956,-0.4046173,9.888046,-0.005325317,0.008529663,-0.003189087,2.359950956,FALSE
-0.04788208,-0.50038147,9.878464,0.004272461,-0.002120972,0,2.333618228,FALSE
-0.0909729,-0.2896881,9.955078,-0.00743103,0.002136231,0.003204346,2.391746492,FALSE
-0.0909729,-0.2896881,9.955078,-0.00743103,0.002136231,0.003204346,2.391746492,FALSE
-0.04788208,-0.4093933,9.844955,0.001052856,0.009597778,0.008529663,2.347183119,FALSE
-0.01914978,-0.38545227,9.787491,0.010650635,0.006393433,-0.010635376,2.348384896,FALSE
0.08139038,-0.31362915,9.720444,0.001052856,0.001068115,0,2.372314522,FALSE
-0.09576416,-0.35673523,9.864105,0.001052856,0.001068115,-0.004257202,2.353164617,FALSE
-0.05265808,-0.32321167,9.883255,-0.005325317,-0.008514404,-0.003189087,2.375514983,FALSE
-0.05265808,-0.32321167,9.883255,-0.005325317,-0.008514404,-0.003189087,2.375514983,FALSE
-0.06703186,-0.34236145,9.849731,0.005325317,-0.006378174,0.009597778,2.361415752,FALSE
-0.05744934,-0.32321167,9.7827,0.004257202,0.004272461,0.007461548,2.351574048,FALSE
-0.12449646,-0.4381256,9.8736725,-0.003204346,0,0.001068115,2.326961524,FALSE
-0.0622406,-0.24659729,9.773117,0.003189087,0,0.003204346,2.366867049,FALSE
-0.0622406,-0.24659729,9.773117,0.003189087,0,0.003204346,2.366867049,FALSE
-0.06703186,-0.375885,9.797058,0.014907837,-0.008514404,0,2.342262244,FALSE
-0.09576416,-0.31362915,9.686935,0.004257202,0.008529663,0.012786865,2.320449723,FALSE
-0.07661438,-0.33277893,9.859314,0.002120972,-0.002120972,-0.003189087,2.363010415,FALSE
0.0335083,-0.3663025,9.730026,-0.008514404,-0.004257202,0.002136231,2.347179349,FALSE
0.0335083,-0.3663025,9.730026,-0.008514404,-0.004257202,0.002136231,2.347179349,FALSE
0,-0.3471527,9.749176,-0.005325317,0.001068115,0.008529663,2.349174496,FALSE
-0.004776001,-0.3471527,9.911987,-0.002136231,-0.014907837,-0.008499146,2.389480517,FALSE
-0.10533142,-0.2753296,9.801849,0.003189087,0.002136231,0.004272461,2.356094267,FALSE
-0.03829956,-0.41897583,9.854523,-0.003204346,0.022369385,0.006393433,2.348510816,FALSE
-0.02394104,-0.23701477,9.878464,0.003189087,-0.004257202,0.002136231,2.405174319,FALSE
-0.02394104,-0.23701477,9.878464,0.003189087,-0.004257202,0.002136231,2.405174319,FALSE
-0.03829956,-0.32321167,9.806641,0.020233154,0.003204346,0.007461548,2.366340731,FALSE
0,-0.39024353,9.849731,-0.006378174,0,-0.003189087,2.363277324,FALSE
-0.03829956,-0.3040619,9.811432,0.004257202,0,0.007461548,2.368331936,FALSE
0.05265808,-0.21786499,9.667786,-0.001068115,0.008529663,0.001068115,2.375377744,FALSE
0.009567261,-0.33277893,9.854523,-0.004272461,0.001068115,0.012786865,2.381759718,FALSE
0.009567261,-0.33277893,9.854523,-0.004272461,0.001068115,0.012786865,2.381759718,FALSE
-0.05265808,-0.47644043,9.82579,0.002120972,0.010665894,0.006393433,2.324703115,FALSE
-0.028717041,-0.41418457,9.878464,-0.00958252,-0.007446289,-0.006378174,2.356494967,FALSE
-0.11491394,-0.41418457,9.830582,-0.003204346,0.007461548,0,2.324569786,FALSE
0.028717041,-0.3040619,9.926346,0.002120972,0.012786865,0.006393433,2.413280528,FALSE
0.028717041,-0.3040619,9.926346,0.002120972,0.012786865,0.006393433,2.413280528,FALSE
-0.12927246,-0.25616455,9.792282,0.005325317,0.008529663,0.007461548,2.353042577,FALSE
0.004776001,-0.4046173,9.830582,0.007446289,0.006393433,0.004272461,2.359546748,FALSE
-0.12927246,-0.35194397,9.8688965,-0.024490356,0.006393433,0,2.340797429,FALSE
0.02394104,-0.35673523,9.864105,0.002120972,0,0,2.383357945,FALSE
0.02394104,-0.35673523,9.864105,0.002120972,0,0,2.383357945,FALSE
0.004776001,-0.34236145,9.911987,0.003189087,0.020233154,-0.012756348,2.39439766,FALSE
-0.009567261,-0.34236145,9.7348175,0.005325317,-0.012771606,0.005325317,2.347053527,FALSE
-0.07182312,-0.39982605,9.801849,0,0.009597778,-0.011703491,2.332549958,FALSE
-0.10055542,-0.375885,9.801849,0,-0.008514404,0,2.331352145,FALSE
0.06703186,-0.3663025,9.801849,0,-0.008514404,0,2.37564459,FALSE
0.06703186,-0.3663025,9.730026,0.004257202,-0.003189087,0.001068115,2.358753141,FALSE
-0.028717041,-0.32800293,9.98381,-0.005325317,-0.00958252,0.007461548,2.405441178,FALSE
-0.03829956,-0.41897583,9.830582,-0.005325317,0.012786865,0,2.341995323,FALSE
0.0335083,-0.35673523,9.979019,0.001052856,0.001068115,0.01171875,2.414211232,FALSE
0.009567261,-0.4046173,9.931137,0.02130127,-0.006378174,0.001068115,2.389347058,FALSE
0.009567261,-0.4046173,9.931137,0.02130127,-0.006378174,0.001068115,2.389347058,FALSE
-0.02394104,-0.31362915,9.878464,-0.001068115,-0.008514404,-0.002120972,2.384956424,FALSE
-0.04788208,-0.45729065,9.830582,0.003189087,0.009597778,-0.002120972,2.332149589,FALSE
-0.028717041,-0.37109375,9.7444,0.006378174,-0.008514404,0.001068115,2.337741846,FALSE
-0.004776001,-0.375885,9.811432,-0.004272461,0.005340576,0.010665894,2.356624635,FALSE
-0.014358521,-0.25616455,9.730026,0.004257202,-0.002120972,0.009597778,2.365940033,FALSE
-0.014358521,-0.25616455,9.730026,0.004257202,-0.002120972,0.009597778,2.365940033,FALSE
0.05265808,-0.375885,9.720444,-0.015975952,0.018096924,0,2.345310282,FALSE
-0.004776001,-0.28012085,9.792282,-0.002136231,0.019165039,-0.00743103,2.37631223,FALSE
-0.03829956,-0.4093933,9.821014,0.003189087,-0.014907837,0.005325317,2.344127557,FALSE
0.004776001,-0.3375702,9.82579,0.003189087,0.010665894,0.005325317,2.374046222,FALSE
0.004776001,-0.3375702,9.82579,0.003189087,0.010665894,0.005325317,2.374046222,FALSE
-0.0335083,-0.3040619,9.7348175,0.014907837,-0.012771606,-0.00743103,2.353038784,FALSE
-0.014358521,-0.32321167,9.691727,-0.002136231,-0.012771606,0.003204346,2.338005145,FALSE
0.009567261,-0.36151123,9.7444,-0.010650635,0.020233154,-0.003189087,2.345451349,FALSE
0.009567261,-0.37109375,9.945511,-0.002136231,0.002136231,0.007461548,2.39546207,FALSE
-0.05265808,-0.27053833,9.892838,-0.005325317,-0.012771606,-0.005325317,2.391079068,FALSE
-0.05265808,-0.27053833,9.892838,-0.005325317,-0.012771606,-0.005325317,2.391079068,FALSE
0.028717041,-0.32800293,9.926346,0.013839722,0.006393433,0.008529663,2.410224958,FALSE
-0.06703186,-0.32321167,9.76355,0.004257202,0,0.009597778,2.344390918,FALSE
0.03829956,-0.37109375,9.902405,0,0.008529663,0.004272461,2.392402703,FALSE
0.02394104,-0.33277893,9.835373,0.004257202,-0.001052856,-0.001052856,2.382698078,FALSE
0.02394104,-0.33277893,9.835373,0.004257202,-0.001052856,-0.001052856,2.382698078,FALSE
0,-0.3950348,9.720444,0.003189087,0.002136231,0.006393433,2.332149572,FALSE
0.028717041,-0.375885,9.7348175,0.002120972,0.002136231,0.008529663,2.347442628,FALSE
-0.07661438,-0.4093933,9.844955,-0.010650635,0,0.001068115,2.337074171,FALSE
-0.13885498,-0.37109375,9.8736725,0.014907837,-0.007446289,0.006393433,2.344657902,FALSE
-0.12927246,-0.38067627,9.902405,0.003189087,-0.010650635,0.005325317,2.348911339,FALSE
-0.12927246,-0.38067627,9.902405,0.003189087,-0.010650635,0.005325317,2.348911339,FALSE
-0.02394104,-0.3375702,9.950287,-0.006378174,0,-0.005325317,2.395599397,FALSE
-0.05265808,-0.33277893,9.792282,0.00958252,0.004272461,-0.006378174,2.354106877,FALSE
-0.06703186,-0.45729065,9.844955,-0.001068115,-0.008514404,-0.001052856,2.329891094,FALSE
-0.03829956,-0.38545227,9.777908,-0.003204346,0.007461548,0,2.337737956,FALSE
-0.01914978,-0.3950348,9.806641,-0.003204346,0.007461548,0,2.347313019,FALSE
-0.01914978,-0.3950348,9.806641,-0.001068115,0.008529663,-0.013824463,2.347847076,FALSE
-0.04309082,-0.35194397,9.859314,0.01171875,0.002136231,-0.00743103,2.36899949,FALSE
-0.0335083,-0.2609558,9.758759,-0.001068115,0.001068115,-0.001052856,2.365806696,FALSE
0.0335083,-0.28012085,9.706085,0.018096924,-0.014907837,0.003204346,2.369392344,FALSE
0.01914978,-0.4046173,9.816223,-0.010650635,0.001068115,-0.002120972,2.355026211,FALSE
0.01914978,-0.4046173,9.816223,-0.010650635,0.001068115,-0.002120972,2.355026211,FALSE
0.004776001,-0.42855835,9.749176,0.006378174,0.001068115,-0.004257202,2.332942956,FALSE
-0.16279602,-0.47164917,9.801849,0,-0.007446289,-0.008499146,2.291850953,FALSE
0.004776001,-0.3088379,9.7348175,-0.001068115,0.027694702,-0.003189087,2.357421871,FALSE
-0.05265808,-0.3040619,9.864105,0.010650635,-0.002120972,0.006393433,2.379508914,FALSE
-0.009567261,-0.34236145,9.878464,0.003189087,-0.001052856,-0.004257202,2.382431094,FALSE
-0.009567261,-0.34236145,9.878464,0.003189087,-0.001052856,-0.004257202,2.382431094,FALSE
-0.009567261,-0.38067627,9.686935,-0.004272461,0.015991211,0.005325317,2.323104752,FALSE
0.04309082,-0.3950348,9.830582,0,-0.004257202,-0.010635376,2.369659505,FALSE
-0.0622406,-0.3950348,10.046066,0.00958252,-0.003189087,0.004257202,2.39959328,FALSE
-0.05744934,-0.42855835,9.950287,-0.002136231,0.006393433,-0.001068115,2.36553577,FALSE
-0.05744934,-0.42855835,9.950287,-0.002136231,0.006393433,-0.001068115,2.36553577,FALSE
-0.19631958,-0.35194397,9.758759,-0.006378174,0,-0.006393433,2.301029319,FALSE
0.07182312,-0.38067627,9.777908,-0.006378174,0.008529663,-0.012771606,2.365669169,FALSE
-0.0622406,-0.4237671,9.82579,0.007446289,0.004272461,0.003204346,2.336807147,FALSE
0.009567261,-0.3184204,9.806641,0.002120972,0.002136231,0.002136231,2.374977208,FALSE
0.009567261,-0.3184204,9.806641,0.002120972,0.002136231,0.002136231,2.374977208,FALSE
-0.028717041,-0.3184204,9.835373,0.010650635,0,0.003204346,2.374721549,FALSE
0,-0.27053833,9.959869,-0.013839722,0.001068115,0,2.418872737,FALSE
-0.05265808,-0.46206665,9.792282,0.008514404,-0.006378174,-0.002120972,2.321517919,FALSE
-0.10055542,-0.37109375,9.753967,-0.026626587,0.010665894,-0.001068115,2.313922811,FALSE
0.03829956,-0.32321167,9.8736725,-0.005325317,0.02130127,-0.002120972,2.395858768,FALSE
0.03829956,-0.32321167,9.8736725,-0.005325317,0.02130127,-0.002120972,2.395858768,FALSE
0.0909729,-0.33277893,9.969452,-0.003204346,-0.003189087,0.002136231,2.431110406,FALSE
-0.01914978,-0.35194397,9.902405,-0.004272461,-0.005325317,-0.001068115,2.381759697,FALSE
-0.04788208,-0.31362915,9.816223,0.020233154,0.002136231,0.006393433,2.368736231,FALSE
0.03829956,-0.34236145,9.8688965,-0.00958252,-0.00958252,-0.003189087,2.388813023,FALSE
-0.03829956,-0.25138855,9.864105,0.006378174,-0.003189087,0,2.395198766,FALSE
-0.03829956,-0.25138855,9.864105,0.006378174,-0.003189087,0,2.395198766,FALSE
0.05744934,-0.38545227,9.864105,-0.003204346,0.003204346,-0.001068115,2.383224431,FALSE
-0.05265808,-0.3663025,9.935928,-0.005325317,0.013854981,-0.002120972,2.377910526,FALSE
-0.08618164,-0.29447937,9.715668,0.00958252,-0.005325317,0.006393433,2.336147377,FALSE
-0.01914978,-0.39982605,9.849731,0.003189087,0.01171875,-0.006393433,2.358486064,FALSE
-0.01914978,-0.39982605,9.849731,0.003189087,0.01171875,-0.006393433,2.358486064,FALSE
-0.009567261,-0.44770813,9.706085,0.002120972,-0.001052856,-0.001068115,2.312732645,FALSE
0.014358521,-0.29447937,9.878464,-0.014907837,0.010665894,-0.003189087,2.395858828,FALSE
0.02394104,-0.34236145,9.662994,-0.004272461,0.005340576,0.01171875,2.335075282,FALSE
-0.01914978,-0.35194397,9.935928,0.003189087,-0.003189087,-0.002120972,2.392005834,FALSE
-0.01914978,-0.35194397,9.935928,0.003189087,-0.003189087,-0.002120972,2.392005834,FALSE
0.02394104,-0.44770813,9.792282,0.007446289,0.01171875,0.003204346,2.3439903,FALSE
-0.07661438,-0.4046173,9.806641,0.004257202,-0.005325317,0.002136231,2.332416631,FALSE
-0.04309082,-0.3471527,9.854523,-0.003204346,0.009597778,0.001068115,2.365268784,FALSE
0.01914978,-0.35194397,9.7827,-0.004272461,-0.001052856,0.010650635,2.361408337,FALSE
0.01914978,-0.35194397,9.7827,-0.004272461,-0.001052856,0.010650635,2.361408337,FALSE
-0.04788208,-0.3184204,9.835373,0.007446289,-0.00958252,-0.005325317,2.369129202,FALSE
-0.014358521,-0.375885,9.844955,0.00958252,0.003204346,-0.001068115,2.3660735,FALSE
-0.0335083,-0.375885,9.864105,-0.003204346,-0.003189087,0.019180298,2.362876839,FALSE
-0.10533142,-0.26574707,9.8688965,0.018096924,-0.001052856,-0.008499146,2.378978734,FALSE
-0.0622406,-0.38545227,9.787491,-0.020233154,0.014923096,-0.009567261,2.329891244,FALSE
-0.0622406,-0.38545227,9.787491,-0.020233154,0.014923096,-0.009567261,2.329891244,FALSE
-0.11491394,-0.3663025,9.648621,-0.002136231,-0.015975952,0.002136231,2.291317082,FALSE
0.01914978,-0.375885,9.773117,0.001052856,-0.006378174,0.001068115,2.354358659,FALSE
0.06703186,-0.35194397,9.662994,-0.003204346,-0.004257202,-0.002120972,2.343719386,FALSE
-0.028717041,-0.39982605,9.955078,0.013839722,0.003204346,0,2.385093658,FALSE
-0.10533142,-0.28489685,10.060425,0.004257202,-0.006378174,-0.002120972,2.418613483,FALSE
-0.10533142,-0.28489685,10.060425,0.004257202,-0.006378174,-0.002120972,2.418613483,FALSE
0.014358521,-0.34236145,9.902405,0.007446289,-0.00958252,-0.002120972,2.39546209,FALSE
-0.04309082,-0.38545227,9.840164,0.00958252,-0.006378174,-0.006393433,2.355300857,FALSE
-0.11491394,-0.375885,9.787491,-0.010650635,-0.005325317,0.001068115,2.321510356,FALSE
-0.07661438,-0.41897583,9.907196,0.002120972,-0.007446289,0.003204346,2.35343169,FALSE
-0.07661438,-0.41897583,9.907196,0.002120972,-0.007446289,0.003204346,2.35343169,FALSE
-0.05744934,-0.4237671,9.730026,0.008514404,0.009597778,0.001068115,2.314330991,FALSE
-0.02394104,-0.32800293,9.854523,-0.004272461,0,0.012786865,2.374576642,FALSE
-0.06703186,-0.3663025,9.926346,0.008514404,-0.008514404,-0.005325317,2.375381511,FALSE
-0.0335083,-0.4524994,9.907196,-0.003204346,-0.003189087,-0.008499146,2.354495989,FALSE
-0.04788208,-0.3663025,9.7444,-0.002136231,0.001068115,0.012786865,2.332019797,FALSE
-0.04788208,-0.3663025,9.7444,-0.002136231,0.001068115,0.012786865,2.332019797,FALSE
-0.0622406,-0.37109375,9.806641,-0.003204346,-0.003189087,0,2.342525576,FALSE
-0.0335083,-0.4046173,9.844955,0.003189087,0.001068115,0.006393433,2.352504622,FALSE
0.009567261,-0.38545227,9.888046,0.01171875,-0.003189087,-0.007446289,2.380969935,FALSE
-0.03829956,-0.3088379,9.8736725,0,-0.014907837,-0.005325317,2.38163376,FALSE
-0.07661438,-0.2896881,9.883255,-0.001068115,-0.005325317,0.001068115,2.378971101,FALSE
-0.07661438,-0.2896881,9.883255,-0.001068115,-0.005325317,0.001068115,2.378971101,FALSE
-0.014358521,-0.3040619,9.801849,-0.005325317,-0.010650635,0.006393433,2.369525816,FALSE
-0.06703186,-0.24180603,9.82579,0,0.009597778,-0.002120972,2.379238028,FALSE
-0.028717041,-0.3375702,9.8688965,0.008514404,0,-0.012771606,2.377780916,FALSE
-0.004776001,-0.32321167,9.864105,-0.004272461,-0.001052856,0.006393433,2.382961217,FALSE
-0.004776001,-0.32321167,9.864105,-0.004272461,-0.001052856,0.006393433,2.382961217,FALSE
-0.02394104,-0.375885,9.892838,0.001052856,0.01171875,0.006393433,2.373516204,FALSE
0,-0.28489685,9.7444,0.001052856,0.006393433,0.009597778,2.365139002,FALSE
-0.0622406,-0.3088379,9.935928,-0.006378174,0.008529663,0.003204346,2.389617832,FALSE
-0.028717041,-0.24180603,9.859314,0.008514404,0.005340576,-0.003189087,2.399326333,FALSE
-0.03829956,-0.3375702,9.888046,0.006378174,0.004272461,-0.007446289,2.379638604,FALSE
-0.03829956,-0.3375702,9.888046,0.006378174,0.004272461,-0.007446289,2.379638604,FALSE
-0.08618164,-0.3375702,9.706085,0.006378174,-0.001052856,-0.009567261,2.322177834,FALSE
0.004776001,-0.3184204,9.974243,-0.007446289,0.01171875,0.008529663,2.413288078,FALSE
-0.028717041,-0.23701477,9.730026,-0.004272461,-0.012771606,0.009597778,2.365005432,FALSE
-0.01914978,-0.34236145,9.92157,0,-0.007446289,-0.010635376,2.390014693,FALSE
-0.01914978,-0.34236145,9.92157,0,-0.007446289,-0.010635376,2.390014693,FALSE
0.01914978,-0.3663025,10.017334,0.005325317,0.002136231,0.008529663,2.418876649,FALSE
-0.01914978,-0.28012085,9.950287,-0.006378174,0.018096924,0.006393433,2.411159549,FALSE
-0.009567261,-0.35673523,9.696503,-0.005325317,0.007461548,0.004257202,2.331218798,FALSE
-0.05265808,-0.509964,9.907196,-0.008514404,0.002136231,0.002136231,2.334014879,FALSE
-0.05265808,-0.509964,9.907196,-0.008514404,0.002136231,0.002136231,2.334014879,FALSE
-0.11491394,-0.28012085,9.916779,-0.002136231,0.003204346,-0.011703491,2.379901995,FALSE
-0.014358521,-0.32800293,9.801849,-0.001068115,-0.002120972,-0.005325317,2.364604859,FALSE
-0.05744934,-0.3950348,9.883255,0.001052856,0,-0.009567261,2.357955929,FALSE
-0.02394104,-0.375885,9.8688965,-0.008514404,0.005340576,-0.015960693,2.365139014,FALSE
0,-0.3375702,9.792282,0.004257202,-0.003189087,-0.008499146,2.364742251,FALSE
0,-0.3375702,9.792282,0.004257202,-0.003189087,-0.008499146,2.364742251,FALSE
0.01914978,-0.4333496,9.8736725,0.005325317,0.010665894,-0.004257202,2.366199499,FALSE
-0.0335083,-0.4333496,9.950287,0.002120972,-0.003189087,-0.004257202,2.371387518,FALSE
-0.06703186,-0.4046173,9.844955,-0.006378174,-0.007446289,0.002136231,2.341731917,FALSE
-0.0909729,-0.2753296,9.773117,-0.00958252,0.007461548,0.004257202,2.349307995,FALSE
-0.0909729,-0.2753296,9.773117,-0.00958252,0.007461548,0.004257202,2.349307995,FALSE
-0.04309082,-0.32800293,9.7827,0.004257202,-0.012771606,-0.004257202,2.353965863,FALSE
-0.0909729,-0.4093933,9.950287,-0.004272461,0.001068115,0.002136231,2.361412085,FALSE
-0.1484375,-0.49079895,9.758759,0.018096924,-0.017044067,0.004257202,2.284404869,FALSE
-0.08139038,-0.3375702,9.682144,0.008514404,0.007461548,0.001068115,2.317924456,FALSE
-0.004776001,-0.36151123,9.907196,0.006378174,0.004272461,0.006393433,2.386821736,FALSE
-0.004776001,-0.36151123,9.907196,0.006378174,0.004272461,0.006393433,2.386821736,FALSE
-0.10055542,-0.375885,10.103531,0.003189087,-0.002120972,-0.007446289,2.407569917,FALSE
-0.04788208,-0.28489685,9.844955,0.015975952,0.019165039,0.002136231,2.382038006,FALSE
-0.0909729,-0.38067627,9.749176,-0.005325317,-0.010650635,-0.007446289,2.318050378,FALSE
-0.01914978,-0.37109375,9.888046,0,0.008529663,0.005325317,2.374450618,FALSE
-0.01914978,-0.37109375,9.888046,0,0.008529663,0.005325317,2.374450618,FALSE
-0.05265808,-0.22744751,9.773117,-0.010650635,0.002136231,0.007461548,2.370590194,FALSE
-0.08139038,-0.41418457,9.835373,0.018096924,-0.020233154,0.004257202,2.339473744,FALSE
-0.03829956,-0.4093933,9.7827,0.015975952,-0.00958252,-0.007446289,2.337745773,FALSE
-0.0622406,-0.25138855,9.98381,-0.002136231,0.007461548,-0.001068115,2.417011155,FALSE
0.01914978,-0.33277893,9.883255,-0.002136231,0.007461548,-0.001068115,2.391872405,FALSE
0.01914978,-0.33277893,9.883255,-0.001068115,0.009597778,0.005325317,2.392139434,FALSE
-0.07661438,-0.3471527,9.849731,-0.00958252,0.013854981,0.008529663,2.35409535,FALSE
-0.0622406,-0.39982605,9.710876,-0.004272461,0,0.005325317,2.311134222,FALSE
-0.004776001,-0.39982605,9.615112,0.010650635,-0.006378174,-0.003189087,2.305290146,FALSE
-0.11491394,-0.35673523,9.753967,0.003189087,0.01171875,0.001068115,2.321376729,FALSE
-0.11491394,-0.35673523,9.753967,0.003189087,0.01171875,0.001068115,2.321376729,FALSE
0.014358521,-0.3040619,9.76355,0,0.004272461,-0.007446289,2.368461655,FALSE
-0.06703186,-0.3040619,9.911987,0.003189087,-0.007446289,0,2.386020582,FALSE
0.03829956,-0.375885,9.82579,-0.00958252,0.003204346,-0.005325317,2.36965551,FALSE
-0.07661438,-0.35673523,9.7827,0.008514404,-0.003189087,-0.004257202,2.339466199,FALSE
0.05265808,-0.3471527,9.715668,0.00958252,0,-0.002120972,2.357688975,FALSE
0.05265808,-0.3471527,9.715668,0.00958252,0,-0.002120972,2.357688975,FALSE
-0.08139038,-0.34236145,9.883255,-0.00958252,0.01171875,-0.006393433,2.362480163,FALSE
-0.028717041,-0.31362915,9.801849,0.001052856,-0.015975952,0,2.365138916,FALSE
-0.09576416,-0.3040619,9.773117,0.002120972,0.001068115,-0.004257202,2.343852978,FALSE
-0.08618164,-0.39982605,9.844955,-0.008514404,-0.003189087,0.003204346,2.337608227,FALSE
-0.08618164,-0.39982605,9.844955,-0.008514404,-0.003189087,0.003204346,2.337608227,FALSE
-0.08618164,-0.45729065,9.878464,-0.001068115,-0.006378174,0.007461548,2.333480899,FALSE
-0.1197052,-0.34236145,9.835373,0.007446289,0.008529663,-0.014892578,2.34518816,FALSE
-0.02394104,-0.4237671,9.710876,0.003189087,-0.004257202,-0.001068115,2.316589237,FALSE
0,-0.3375702,9.696503,0.002120972,-0.006378174,-0.011703491,2.340263443,FALSE
0.004776001,-0.4381256,9.94072,0.002120972,-0.006378174,-0.011703491,2.377372843,FALSE
0.004776001,-0.4381256,9.94072,0.001052856,-0.013839722,-0.007446289,2.377105814,FALSE
0.028717041,-0.29927063,9.840164,0.013839722,0.007461548,0.003204346,2.395862533,FALSE
-0.03829956,-0.29447937,9.897629,-0.015975952,0.005340576,0.003204346,2.38721853,FALSE
-0.12927246,-0.38545227,9.835373,-0.001068115,-0.002120972,0,2.329895039,FALSE
-0.0909729,-0.33277893,9.720444,0,0.004272461,0,2.324173043,FALSE
